Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
546	54600	40	3.271372	81.076727
546	54600	43	3.476658	108.942237
546	54600	44	5.141062	153.430629
546	54600	46	4.759244	26.189668
546	54600	47	4.550123	175.711742
546	54600	48	5.000020	129.999909
546	54600	50	4.946951	111.144031
546	54600	52	4.552879	72.810659
546	54600	53	4.081141	97.540081
546	54600	62	5.207271	121.574458
546	54600	66	4.540811	86.628104
547	54700	7	4.827519	46.778311
547	54700	10	4.194170	64.086534
547	54700	12	3.962225	62.623955
547	54700	13	4.193299	116.518622
547	54700	16	3.563627	127.100006
547	54700	18	3.066620	50.732896
547	54700	23	4.147176	88.118262
547	54700	26	3.909543	85.856670
547	54700	37	3.721062	113.244820
547	54700	40	3.312689	63.273953
547	54700	43	2.652082	70.451903
547	54700	46	5.186205	29.350092
547	54700	47	4.676316	170.688734
547	54700	48	5.077488	121.442229
547	54700	50	5.069200	106.690281
547	54700	52	4.258558	62.780361
547	54700	53	3.966260	112.159976
547	54700	62	5.209733	149.886706
547	54700	66	3.997894	79.036440
548	54800	7	4.931706	38.386427
548	54800	10	4.320638	49.778798
548	54800	12	3.635769	63.339577
548	54800	13	4.590172	122.093091
548	54800	16	3.859443	118.672940
548	54800	18	2.992156	62.816543
548	54800	23	4.482353	56.243267
548	54800	26	3.961732	74.010121
548	54800	37	3.889574	114.652506
548	54800	40	3.206889	50.941365
548	54800	43	3.269533	81.102998
548	54800	46	5.200023	21.009888
548	54800	47	4.833463	172.083135
548	54800	48	5.213922	127.026912
548	54800	50	5.032824	87.519327
548	54800	52	3.931579	70.205513
548	54800	53	4.331763	137.528272
548	54800	62	4.750836	144.068234
548	54800	66	3.778420	86.499539
549	54900	7	5.013400	29.245242
549	54900	10	4.369528	68.820800
549	54900	12	4.001109	64.818999
549	54900	13	4.544115	123.813141
549	54900	16	4.166319	130.744454
549	54900	18	3.166390	43.075744
549	54900	23	4.023883	76.897994
549	54900	26	3.524622	86.065163
549	54900	31	5.222731	33.935461
549	54900	37	3.553135	94.271368
549	54900	40	2.901708	57.297682
549	54900	43	3.904792	131.017453
549	54900	46	5.091828	20.619579
549	54900	47	4.967214	164.004830
549	54900	50	4.640254	89.286628
549	54900	52	3.519117	63.938125
549	54900	53	4.431837	141.697786
549	54900	62	4.325100	128.458794
549	54900	66	4.527953	81.189097
550	55000	10	3.992664	69.592308
550	55000	12	3.927970	57.300218
550	55000	13	4.468045	114.967560
550	55000	16	4.346375	122.632843
550	55000	18	2.976728	46.727550
550	55000	23	4.066493	80.625915
550	55000	26	3.779436	97.863827
550	55000	37	3.507785	105.928196
550	55000	40	3.463474	71.401154
550	55000	43	4.147551	89.445454
550	55000	44	5.018121	152.086047
550	55000	46	5.188743	14.850506
550	55000	47	4.748689	168.577259
550	55000	50	4.255043	81.217652
550	55000	52	3.642136	67.441674
550	55000	53	4.688053	139.803203
550	55000	62	4.757464	123.488014
550	55000	66	4.744795	71.591555
551	55100	10	3.481578	56.301515
551	55100	12	3.946597	57.620277
551	55100	13	4.275569	112.213209
551	55100	16	4.851321	119.856390
551	55100	18	3.412572	58.778842
551	55100	23	3.944314	58.986131
551	55100	24	4.761690	89.551499
551	55100	26	3.806333	80.141254
551	55100	37	3.961771	119.818910
551	55100	40	3.865796	69.143837
551	55100	43	4.133851	128.160136
551	55100	46	5.136923	17.558050
551	55100	47	4.836778	158.883911
551	55100	48	5.129330	137.426943
551	55100	50	4.603040	109.908511
551	55100	52	3.347573	73.905453
551	55100	53	4.929049	123.721296
551	55100	62	4.668946	112.545292
551	55100	66	4.327817	73.778685
552	55200	10	2.948368	40.030342
552	55200	12	3.467907	54.305878
552	55200	13	4.552651	117.395860
552	55200	18	3.496954	62.460632
552	55200	23	3.732271	54.398572
552	55200	24	4.706677	88.118858
552	55200	26	4.073913	70.317752
552	55200	37	4.140340	119.125821
552	55200	40	4.168991	94.461266
552	55200	43	3.914260	130.176542
552	55200	46	5.017865	28.566579
552	55200	47	5.196882	169.921141
552	55200	48	4.689620	131.912048
552	55200	50	4.355639	112.861038
552	55200	52	2.791942	66.739016
552	55200	53	4.885121	114.877639
552	55200	62	4.422515	107.333319
552	55200	66	4.216081	67.999431
553	55300	10	3.431350	61.465734
553	55300	12	3.348283	54.377164
553	55300	13	4.773137	117.177467
553	55300	18	2.920995	66.570792
553	55300	23	3.878590	69.260642
553	55300	24	4.890889	91.816909
553	55300	26	4.337104	81.465404
553	55300	37	3.668223	137.457835
553	55300	40	4.276237	87.289352
553	55300	43	4.019774	130.388528
553	55300	44	4.974918	152.187909
553	55300	46	4.469876	19.020532
553	55300	47	4.835590	167.558544
553	55300	48	4.366016	126.974564
553	55300	50	4.377143	91.480538
553	55300	52	3.521361	71.843156
553	55300	53	4.763883	102.721025
553	55300	62	4.441610	125.925835
553	55300	66	4.234325	90.372985
554	55400	10	3.227860	59.764272
554	55400	12	2.979209	54.101816
554	55400	13	4.818636	120.990922
554	55400	16	5.063345	98.192016
554	55400	18	3.329156	62.691011
554	55400	23	4.243393	45.716137
554	55400	24	4.386570	82.916925
554	55400	25	4.989248	145.923351
554	55400	26	4.634950	71.465886
554	55400	37	3.809812	111.011626
554	55400	40	4.869585	74.421761
554	55400	43	3.519082	107.867479
554	55400	44	4.610706	158.484392
554	55400	46	4.795841	24.239834
554	55400	47	3.897351	158.913989
554	55400	48	4.116525	109.153292
554	55400	50	4.723604	107.097953
554	55400	52	3.813316	36.459712
554	55400	53	4.700175	110.087059
554	55400	62	4.186968	122.261465
554	55400	66	4.178691	84.340954
555	55500	7	4.973062	37.449711
555	55500	10	3.272752	41.024041
555	55500	12	3.631118	20.741460
555	55500	13	4.308350	118.130907
555	55500	16	4.883312	127.117879
555	55500	18	3.875759	59.516862
555	55500	23	4.408567	55.579931
555	55500	24	4.051263	72.261228
555	55500	25	4.774290	163.389792
555	55500	26	4.679058	62.781593
555	55500	27	4.769876	137.345313
555	55500	37	4.556052	128.774564
555	55500	40	4.605088	82.990951
555	55500	43	3.255170	87.070239
555	55500	44	4.554508	155.156160
555	55500	46	5.127793	29.601121
555	55500	47	3.401539	161.458842
555	55500	48	4.071882	104.475570
555	55500	52	4.477346	19.953691
555	55500	53	5.211612	129.441645
555	55500	62	5.201754	125.356007
555	55500	66	4.185688	63.154165
556	55600	7	4.533191	12.983764
556	55600	10	3.418148	32.015526
556	55600	12	3.812388	40.104752
556	55600	13	3.993351	107.712001
556	55600	16	4.877379	150.221146
556	55600	18	4.080911	63.782462
556	55600	23	4.547047	60.844564
556	55600	24	4.243581	59.421739
556	55600	25	4.490130	161.038196
556	55600	26	4.660208	75.567677
556	55600	27	4.202262	105.589356
556	55600	37	4.972556	105.024507
556	55600	40	4.375993	57.016041
556	55600	43	3.594293	96.377978
556	55600	44	4.626327	145.688285
556	55600	47	4.111165	149.859442
556	55600	48	3.927985	126.277641
556	55600	52	4.435694	8.682797
556	55600	66	3.995512	60.172904
557	55700	7	4.298467	38.272515
557	55700	10	3.944353	32.762864
557	55700	12	3.970528	38.532918
557	55700	13	3.425593	116.103605
557	55700	16	4.463226	149.620623
557	55700	18	4.156923	64.260906
557	55700	23	4.516683	43.561219
557	55700	24	3.725148	67.513158
557	55700	25	4.400694	154.057000
557	55700	26	5.045543	85.646960
557	55700	27	4.247833	98.971587
557	55700	37	4.846465	96.713160
557	55700	40	4.205542	63.890795
557	55700	43	3.322685	85.624443
557	55700	44	4.277142	157.863797
557	55700	47	3.697495	168.890632
557	55700	48	4.263811	133.794275
557	55700	50	4.948805	89.495118
557	55700	52	4.800555	29.143082
557	55700	53	4.957512	103.155855
557	55700	66	3.813835	60.209027
558	55800	7	4.110235	33.764352
558	55800	10	4.007533	12.732024
558	55800	12	3.972008	40.872026
558	55800	13	3.152219	108.977961
558	55800	16	4.254725	139.299027
558	55800	18	4.094117	58.936064
558	55800	24	4.457081	65.909752
558	55800	25	4.659300	148.943361
558	55800	27	4.290938	111.827542
558	55800	37	4.426634	83.714291
558	55800	40	4.041730	66.169623
558	55800	43	3.615616	110.033305
558	55800	44	3.938691	126.561070
558	55800	47	3.861654	160.879788
558	55800	48	4.075273	115.457774
558	55800	53	4.653823	97.070533
558	55800	61	5.081718	63.338919
558	55800	66	3.330811	49.775575
559	55900	7	3.711087	37.336225
559	55900	10	4.341892	43.170663
559	55900	12	4.162150	23.549830
559	55900	13	3.197980	127.915715
559	55900	16	4.358703	140.584354
559	55900	18	3.392178	54.961526
559	55900	24	4.434738	63.090843
559	55900	25	4.954759	159.402803
559	55900	26	5.044091	92.339086
559	55900	27	3.744041	92.744367
559	55900	35	5.146607	91.871067
559	55900	37	4.411595	100.681933
559	55900	40	3.845236	69.976845
559	55900	43	3.865522	112.474692
559	55900	44	4.242216	149.222443
559	55900	47	3.745420	129.390229
559	55900	48	4.551184	125.355591
559	55900	53	4.661311	122.387220
559	55900	61	4.986371	77.257884
559	55900	66	3.255536	58.184958
560	56000	7	3.702209	42.105668
560	56000	10	4.527849	56.726150
560	56000	12	4.403105	20.770162
560	56000	13	3.324232	137.479682
560	56000	16	4.039401	136.444923
560	56000	18	3.424717	50.574668
560	56000	23	5.138893	76.501091
560	56000	24	4.912379	64.332678
560	56000	25	4.449860	133.396486
560	56000	26	4.723056	64.308467
560	56000	27	3.992699	107.921726
560	56000	35	5.052550	137.314076
560	56000	37	4.424918	96.300867
560	56000	40	4.196720	69.598616
560	56000	43	3.975651	104.770103
560	56000	44	4.695688	145.384775
560	56000	47	3.297349	80.276197
560	56000	48	4.887663	127.424100
560	56000	53	4.448690	105.909857
560	56000	61	4.570598	72.631990
560	56000	66	3.252939	69.365341
561	56100	7	3.822641	39.137097
561	56100	10	4.491947	74.858844
561	56100	12	4.099208	25.706214
561	56100	13	3.499573	122.250606
561	56100	16	4.418393	125.475489
561	56100	18	3.380408	39.556989
561	56100	23	4.445351	55.549352
561	56100	24	4.672569	75.009269
561	56100	25	4.243952	147.402037
561	56100	26	4.597775	74.008957
561	56100	27	4.189434	106.972164
561	56100	37	4.330028	88.814649
561	56100	40	4.380998	70.772375
561	56100	43	4.148968	119.000622
561	56100	44	4.490739	139.197513
561	56100	47	2.802341	88.545339
561	56100	48	4.459185	110.025258
561	56100	53	4.251787	115.684158
561	56100	61	5.201209	79.471277
561	56100	66	3.544254	69.835049
562	56200	7	4.473821	24.272480
562	56200	10	3.815390	62.119781
562	56200	12	3.771639	26.581658
562	56200	13	3.735534	112.411648
562	56200	16	4.491673	130.600967
562	56200	18	3.097446	46.609943
562	56200	23	4.455120	67.369753
562	56200	24	3.944153	78.095369
562	56200	25	4.156485	120.773310
562	56200	26	4.366606	68.320572
562	56200	27	4.805415	112.059556
562	56200	37	4.499366	130.297223
562	56200	40	4.921958	60.025273
562	56200	43	3.629624	86.357542
562	56200	44	4.094937	148.451473
562	56200	47	3.185819	104.249435
562	56200	48	4.064714	137.271852
562	56200	52	4.732371	19.864118
562	56200	53	4.448555	120.844028
562	56200	66	3.887534	78.207425
563	56300	7	5.059985	26.547955
563	56300	10	3.252999	45.911314
563	56300	12	3.521889	43.046952
563	56300	13	4.429068	111.295727
563	56300	16	4.394297	108.101385
563	56300	18	3.559464	58.356731
563	56300	23	4.358977	40.016473
563	56300	24	3.849182	70.068578
563	56300	25	4.447613	151.274119
563	56300	26	4.074297	50.661988
563	56300	27	4.995481	98.323257
563	56300	37	4.191386	111.710787
563	56300	40	5.138589	89.049207
563	56300	43	4.001823	135.233490
563	56300	44	4.563666	156.089878
563	56300	47	3.602662	87.238246
563	56300	48	3.750455	130.025441
563	56300	50	4.543504	118.833056
563	56300	52	4.120184	25.178857
563	56300	53	4.238658	124.300995
563	56300	62	4.600970	96.936456
563	56300	66	4.222193	70.180619
564	56400	10	3.520373	55.277654
564	56400	12	3.383714	54.412654
564	56400	13	4.733823	116.776290
564	56400	16	4.808575	112.871195
564	56400	18	4.155024	72.752721
564	56400	23	4.572433	95.531629
564	56400	24	3.893344	67.452184
564	56400	25	5.024984	147.965579
564	56400	26	4.009222	63.297957
564	56400	27	5.210656	111.652412
564	56400	37	4.367012	89.867980
564	56400	43	3.364843	127.583759
564	56400	44	4.954162	161.381117
564	56400	46	5.179461	24.497941
564	56400	47	4.206896	106.700967
564	56400	48	3.628245	161.413017
564	56400	50	4.388158	113.875771
564	56400	52	3.420113	21.200655
564	56400	53	4.213958	124.553062
564	56400	62	4.316731	113.583009
564	56400	66	4.283952	66.959011
565	56500	10	3.437116	59.495484
565	56500	12	3.739230	68.956073
565	56500	13	4.804395	121.864905
565	56500	16	5.015633	112.497539
565	56500	18	4.190479	74.442083
565	56500	23	4.040373	68.749411
565	56500	24	4.188600	72.597125
565	56500	26	3.797424	77.416380
565	56500	37	4.269649	112.956730
565	56500	43	3.136469	125.791339
565	56500	46	4.881997	18.411004
565	56500	47	5.038513	128.742307
565	56500	48	4.098732	148.290227
565	56500	50	4.319109	117.911664
565	56500	52	3.665249	7.417783
565	56500	53	4.208030	118.421063
565	56500	62	4.231318	134.355913
565	56500	66	4.743509	48.274259
566	56600	7	5.216612	30.285204
566	56600	10	3.847922	50.307283
566	56600	12	3.898672	67.421081
566	56600	13	4.512857	106.002114
566	56600	16	4.526428	106.456711
566	56600	18	3.547083	68.139318
566	56600	23	4.462560	63.155676
566	56600	24	4.471893	71.970629
566	56600	26	3.674162	96.645089
566	56600	37	3.769113	126.102032
566	56600	40	4.647661	105.104521
566	56600	43	3.537936	123.358031
566	56600	46	4.460230	15.271288
566	56600	48	4.521194	145.309903
566	56600	50	4.456046	114.879393
566	56600	52	4.350950	12.862548
566	56600	53	3.867281	114.896048
566	56600	62	4.103901	116.780361
566	56600	66	4.431221	60.399127
567	56700	7	4.740988	54.932190
567	56700	10	4.567423	65.200545
567	56700	12	3.820034	61.752936
567	56700	13	4.241967	143.309087
567	56700	16	4.436020	118.126207
567	56700	18	3.130640	61.532824
567	56700	23	4.815664	45.040074
567	56700	24	4.499574	61.903836
567	56700	26	4.149143	125.458996
567	56700	37	3.591187	131.203724
567	56700	40	4.010732	82.538282
567	56700	43	4.099154	112.670460
567	56700	44	4.893550	153.211696
567	56700	46	4.305437	13.744433
567	56700	48	4.771312	152.492038
567	56700	50	4.469279	114.689141
567	56700	52	4.925546	24.085146
567	56700	53	4.278947	108.441282
567	56700	62	4.770734	136.937303
567	56700	66	3.744763	58.992206
568	56800	7	4.550476	36.437880
568	56800	10	4.845771	54.156777
568	56800	12	3.797975	55.495383
568	56800	13	4.239981	124.381666
568	56800	16	4.017163	141.988215
568	56800	18	3.137244	67.672391
568	56800	23	4.630635	87.960608
568	56800	24	4.798697	76.664270
568	56800	26	3.597935	104.573338
568	56800	37	3.421440	94.532790
568	56800	40	3.049564	80.659534
568	56800	43	4.535381	121.428293
568	56800	44	5.007010	138.470282
568	56800	46	4.568606	27.247994
568	56800	47	4.910128	125.844798
568	56800	48	5.145098	152.813874
568	56800	50	5.110575	93.056801
568	56800	53	4.202436	154.551497
568	56800	61	5.144677	90.419420
568	56800	62	4.847876	148.547532
568	56800	66	4.205633	72.590617
569	56900	7	4.137237	37.502467
569	56900	9	5.046782	87.582837
569	56900	10	5.033263	68.550955
569	56900	12	3.765070	51.935857
569	56900	13	4.286620	132.538707
569	56900	16	3.677806	154.283636
569	56900	18	3.341798	69.291782
569	56900	23	4.696109	75.486732
569	56900	26	3.758901	77.468652
569	56900	37	3.415922	72.812506
569	56900	40	3.204424	71.354446
569	56900	43	4.737649	131.761438
569	56900	44	5.160381	159.937665
569	56900	46	4.489616	24.351637
569	56900	47	4.386491	162.973571
569	56900	50	5.059134	101.936095
569	56900	53	4.017517	117.731766
569	56900	61	5.120658	108.541837
569	56900	62	4.843792	136.399185
569	56900	66	4.350523	66.850448
570	57000	7	3.938499	50.449272
570	57000	9	5.150723	81.846820
570	57000	10	4.512735	50.063159
570	57000	12	3.908726	59.453238
570	57000	13	4.416318	152.208860
570	57000	16	3.905625	134.630967
570	57000	18	3.172436	66.652450
570	57000	23	4.669308	74.215007
570	57000	24	5.210531	67.617944
570	57000	26	4.175557	90.193889
570	57000	37	3.409950	84.191746
570	57000	40	3.161387	57.028929
570	57000	43	5.147408	138.801756
570	57000	44	5.115768	145.879898
570	57000	46	4.811777	25.234743
570	57000	47	4.013161	120.802359
570	57000	48	5.051045	138.361685
570	57000	50	4.413208	78.653013
570	57000	53	4.613509	122.379611
570	57000	61	4.844265	96.335047
570	57000	62	5.223514	131.938919
570	57000	66	3.804458	84.273999
571	57100	7	4.450044	59.925116
571	57100	10	4.248614	45.221596
571	57100	12	4.047937	78.116627
571	57100	13	4.149807	132.384126
571	57100	16	4.136933	148.081038
571	57100	18	2.888632	43.599968
571	57100	23	4.575287	63.291490
571	57100	26	4.394714	80.542615
571	57100	27	4.814230	108.967830
571	57100	37	3.812045	73.746903
571	57100	40	3.666348	57.499815
571	57100	43	4.614475	122.106343
571	57100	44	4.976119	136.435803
571	57100	46	4.936023	31.185188
571	57100	47	4.213245	127.021382
571	57100	48	4.697828	139.913893
571	57100	50	4.087527	69.085171
571	57100	53	4.813311	122.797288
571	57100	61	4.624698	80.968587
571	57100	62	5.102058	111.268462
571	57100	66	3.418651	66.075518
572	57200	7	4.148725	43.219675
572	57200	10	4.044581	60.066197
572	57200	12	4.771334	53.117580
572	57200	13	3.680263	129.816666
572	57200	16	4.056375	164.679470
572	57200	18	3.962457	54.154172
572	57200	23	4.813468	67.527388
572	57200	25	4.979535	149.131671
572	57200	26	4.449798	88.178596
572	57200	27	4.354585	102.906844
572	57200	37	3.856731	76.131892
572	57200	40	3.615552	62.348165
572	57200	43	3.744683	110.619093
572	57200	44	5.091602	162.624736
572	57200	47	3.560307	143.953239
572	57200	48	4.326945	122.267510
572	57200	50	5.118336	97.852857
572	57200	53	4.629098	106.007612
572	57200	61	4.425694	86.076046
572	57200	62	4.964816	107.186998
572	57200	66	3.592012	52.173666
573	57300	7	4.133095	38.712400
573	57300	10	3.419291	31.527993
573	57300	12	4.745926	45.873222
573	57300	13	3.680858	115.134930
573	57300	16	4.015598	156.793061
573	57300	18	4.489082	65.544588
573	57300	23	4.396480	77.317278
573	57300	25	4.587098	161.412736
573	57300	26	3.982784	73.035152
573	57300	27	4.344740	94.643497
573	57300	37	4.039505	55.599111
573	57300	40	3.590548	54.030543
573	57300	43	3.021210	111.281383
573	57300	44	5.094750	149.531238
573	57300	47	3.397782	85.419720
573	57300	48	4.492085	151.279563
573	57300	53	4.298756	118.456487
573	57300	61	4.333724	93.759991
573	57300	62	4.923963	120.560465
573	57300	66	4.085758	33.512497
574	57400	7	3.819621	46.471137
574	57400	10	3.401287	10.826323
574	57400	12	5.147169	27.882342
574	57400	13	3.215471	101.621909
574	57400	16	4.677098	134.046341
574	57400	18	4.617868	69.643046
574	57400	23	4.909216	87.196436
574	57400	24	5.097498	39.569515
574	57400	25	4.448006	157.660078
574	57400	26	4.678385	81.609086
574	57400	27	4.298994	109.176024
574	57400	37	4.983939	66.822181
574	57400	40	4.380754	56.319912
574	57400	43	3.029358	99.085530
574	57400	44	4.660820	125.152250
574	57400	47	3.216934	85.181103
574	57400	48	3.976885	121.314116
574	57400	53	4.232466	95.628610
574	57400	61	4.709812	50.138989
574	57400	62	4.748130	94.663820
574	57400	66	4.297434	61.033184
