Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
97	9700	499	4.199627	91.363871
97	9700	506	4.163383	155.221277
97	9700	507	4.191213	69.319769
97	9700	510	3.428685	95.439034
97	9700	518	3.844820	81.313954
97	9700	531	3.663215	43.183649
97	9700	542	4.699771	164.190121
98	9800	487	4.222489	55.874115
98	9800	494	5.124643	50.205594
98	9800	499	4.814507	79.594087
98	9800	506	4.596354	172.011503
98	9800	507	4.448564	79.510868
98	9800	510	3.368478	65.814689
98	9800	518	3.798287	45.851185
98	9800	531	3.764784	80.564719
98	9800	542	4.313611	147.472272
99	9900	487	4.094628	37.817923
99	9900	494	4.779344	94.320002
99	9900	499	4.571048	51.304706
99	9900	506	4.642491	135.518488
99	9900	507	4.658063	88.148828
99	9900	510	3.426003	60.737760
99	9900	518	3.202011	28.440484
99	9900	531	3.559292	92.879846
99	9900	542	3.974957	160.009908
100	10000	487	3.936959	45.955822
100	10000	494	3.871107	75.632544
100	10000	499	4.069289	55.087477
100	10000	506	4.452736	168.472874
100	10000	507	4.808093	72.532834
100	10000	510	3.177568	64.758153
100	10000	518	3.079859	68.011965
100	10000	531	4.544674	110.715293
100	10000	542	4.025725	164.630200
101	10100	487	4.207279	60.006582
101	10100	494	4.235879	74.366255
101	10100	499	3.847562	55.031547
101	10100	506	4.793966	143.278326
101	10100	507	4.277128	49.358903
101	10100	510	3.291761	65.480160
101	10100	518	2.964925	26.014904
101	10100	531	4.604795	98.578344
101	10100	542	4.206204	162.614233
102	10200	487	3.965127	39.485592
102	10200	494	4.712552	36.925045
102	10200	499	3.737117	89.678944
102	10200	506	5.054606	131.596376
102	10200	507	3.980242	81.677149
102	10200	510	3.668743	87.444358
102	10200	518	3.098513	44.295513
102	10200	531	4.273177	22.408389
102	10200	542	4.102672	160.407850
103	10300	487	4.185524	66.120244
103	10300	494	4.671172	25.910524
103	10300	499	3.355612	68.353186
103	10300	507	4.287192	82.136949
103	10300	510	3.353014	100.407000
103	10300	518	3.118132	74.870124
103	10300	531	4.174342	20.586546
103	10300	542	4.261189	146.302293
104	10400	487	4.321969	82.196698
104	10400	494	4.141897	100.934553
104	10400	499	3.447970	67.941099
104	10400	507	4.322403	92.905360
104	10400	510	3.644518	134.307819
104	10400	518	2.577122	39.985710
104	10400	531	4.228644	52.067461
104	10400	542	3.747931	152.876583
105	10500	487	4.435674	73.826444
105	10500	494	3.712552	138.054410
105	10500	499	4.095218	112.450446
105	10500	507	4.286920	89.859255
105	10500	510	3.044764	55.047783
105	10500	518	2.807727	38.284921
105	10500	531	4.512441	70.417072
105	10500	542	3.976658	150.772056
106	10600	487	4.535177	64.862181
106	10600	494	3.975861	136.369489
106	10600	499	4.157055	101.184349
106	10600	507	4.360896	69.356496
106	10600	510	3.165486	31.414414
106	10600	518	2.988881	28.961783
106	10600	531	4.451038	50.464642
106	10600	542	4.347706	139.061198
107	10700	487	4.148634	34.390612
107	10700	494	4.519513	117.109552
107	10700	499	3.634147	113.528451
107	10700	507	4.243472	68.479874
107	10700	510	3.377049	41.722037
107	10700	518	2.930499	64.640606
107	10700	531	4.413339	28.441217
107	10700	542	4.100252	151.018740
108	10800	487	3.837857	60.607811
108	10800	494	4.139686	116.650330
108	10800	499	3.462705	59.161665
108	10800	507	4.359263	59.933687
108	10800	510	3.394369	94.768948
108	10800	518	3.357598	68.146554
108	10800	531	4.715857	67.117512
108	10800	542	3.511624	146.014562
109	10900	487	3.885823	86.725947
109	10900	494	4.130376	110.273860
109	10900	499	3.501481	48.689277
109	10900	507	4.510301	62.274445
109	10900	510	3.379544	103.551618
109	10900	518	3.282195	58.065074
109	10900	531	4.483420	77.922526
109	10900	542	3.470643	142.941970
110	11000	487	4.604441	99.950898
110	11000	494	3.943768	116.327662
110	11000	499	3.401748	32.939076
110	11000	507	4.035296	55.248365
110	11000	510	3.021366	43.794736
110	11000	518	3.047949	53.840618
110	11000	531	3.674163	64.697229
110	11000	542	3.582558	159.369070
111	11100	487	4.761986	81.582789
111	11100	494	4.035781	127.850574
111	11100	499	3.411399	48.980858
111	11100	507	4.014212	61.051326
111	11100	510	3.043807	41.663320
111	11100	518	2.990232	58.281096
111	11100	531	3.564411	52.427826
111	11100	542	3.862651	157.668263
112	11200	487	4.056159	73.369493
112	11200	494	3.498301	87.173468
112	11200	499	4.138796	123.264329
112	11200	507	4.143247	60.822168
112	11200	510	2.967415	48.418671
112	11200	518	2.833449	47.346626
112	11200	531	3.669401	73.920202
112	11200	542	3.946292	159.969286
113	11300	487	4.399151	83.030902
113	11300	494	4.133046	81.351450
113	11300	499	3.827082	100.465503
113	11300	507	4.117968	78.728351
113	11300	510	3.102986	59.623278
113	11300	518	3.118102	62.433831
113	11300	531	4.037474	74.029100
113	11300	542	3.803821	158.299092
114	11400	487	3.970490	85.432028
114	11400	494	4.150198	79.568550
114	11400	499	3.675125	107.696599
114	11400	507	4.371305	58.248906
114	11400	510	3.218759	19.349765
114	11400	518	2.908619	77.441635
114	11400	531	3.908922	74.189376
114	11400	542	3.494492	157.881515
115	11500	487	4.128570	70.333954
115	11500	494	3.973135	81.461510
115	11500	499	3.918089	155.190450
115	11500	507	4.507786	17.159941
115	11500	510	2.905438	63.477876
115	11500	518	3.129106	84.979468
115	11500	531	3.852930	65.019311
115	11500	542	3.682429	124.628850
116	11600	487	4.335885	68.471980
116	11600	494	3.838163	63.115881
116	11600	499	3.564218	171.226266
116	11600	507	4.518210	25.497062
116	11600	510	3.185003	51.567441
116	11600	518	3.094412	116.863826
116	11600	531	3.443125	66.021179
116	11600	542	3.907216	166.354196
117	11700	487	4.295661	80.227119
117	11700	494	3.745124	92.232241
117	11700	499	3.747550	147.211935
117	11700	507	4.878116	29.625112
117	11700	510	2.799725	37.140755
117	11700	518	2.938455	95.801514
117	11700	531	4.039151	45.984178
117	11700	542	3.995173	161.127855
118	11800	487	3.940492	55.573932
118	11800	494	4.467518	67.703547
118	11800	499	3.809014	157.796072
118	11800	507	5.083187	32.454321
118	11800	510	2.868809	78.080594
118	11800	518	2.790390	81.562727
118	11800	531	3.989288	71.108511
118	11800	542	3.842348	164.282793
119	11900	487	4.424835	43.921018
119	11900	494	4.964663	99.047998
119	11900	499	3.808001	169.502069
119	11900	506	5.192611	13.637013
119	11900	510	2.872221	30.947089
119	11900	518	3.038597	100.539604
119	11900	531	4.155778	53.745977
119	11900	542	3.903738	120.085724
120	12000	487	4.328781	58.064455
120	12000	494	4.531294	85.806005
120	12000	499	3.887336	163.588353
120	12000	507	5.121957	73.805964
120	12000	510	3.728478	87.219694
120	12000	518	3.143141	88.562286
120	12000	531	4.396009	71.247985
120	12000	542	4.042401	140.437632
121	12100	487	4.032525	61.190857
121	12100	494	4.157418	129.551859
121	12100	499	3.989755	154.855596
121	12100	507	5.168263	32.482557
121	12100	510	3.361268	63.139419
121	12100	518	3.925967	141.279399
121	12100	531	4.435782	52.905408
121	12100	542	3.983409	120.156421
122	12200	487	3.881515	71.490572
122	12200	494	4.454996	113.226100
122	12200	499	3.901191	114.195421
122	12200	506	4.849717	43.315490
122	12200	507	4.982561	31.956605
122	12200	510	3.048328	81.021906
122	12200	518	4.280576	165.668636
122	12200	531	4.448157	69.209579
122	12200	542	4.062459	107.632880
123	12300	487	3.580367	55.839366
123	12300	494	4.367851	108.277039
123	12300	499	3.407355	133.862212
123	12300	506	5.092860	27.429288
123	12300	507	5.087191	63.962496
123	12300	510	3.016480	88.445229
123	12300	518	4.323614	168.199397
123	12300	531	4.041841	46.771449
123	12300	542	3.706075	85.476541
124	12400	487	3.692022	58.247781
124	12400	494	4.498878	45.815523
124	12400	499	3.145215	140.996152
124	12400	510	3.760894	67.512234
124	12400	518	3.994408	162.376782
124	12400	531	3.954402	39.161616
124	12400	542	3.377492	72.724271
125	12500	487	3.503982	74.349067
125	12500	494	4.802858	101.294689
125	12500	499	3.068506	125.942947
125	12500	507	5.182929	89.602871
125	12500	510	4.028587	63.516746
125	12500	518	3.617883	146.759093
125	12500	531	3.941086	54.869834
125	12500	542	3.107816	68.418832
126	12600	487	3.895648	74.103207
126	12600	494	3.701169	49.314957
126	12600	499	2.816061	87.707771
126	12600	507	5.071004	109.787660
126	12600	510	3.656223	58.936679
126	12600	518	4.107474	167.774424
126	12600	531	4.488211	52.105791
126	12600	542	3.645562	82.064936
127	12700	487	3.917694	62.983195
127	12700	494	4.630509	79.988932
127	12700	499	2.946969	89.340605
127	12700	507	4.553531	78.297533
127	12700	510	3.839304	59.993168
127	12700	518	3.582962	153.337869
127	12700	531	3.888871	67.250062
127	12700	542	3.611919	60.878714
128	12800	487	4.451134	42.486435
128	12800	494	5.185794	58.604285
128	12800	499	3.183028	113.199139
128	12800	507	4.283842	115.738763
128	12800	510	3.923230	53.265166
128	12800	518	3.331081	159.960666
128	12800	531	3.491019	58.362201
128	12800	542	3.570736	77.576041
129	12900	487	4.104903	55.897124
129	12900	494	5.051193	65.934030
129	12900	499	3.290478	140.750370
129	12900	507	4.516026	86.923146
129	12900	510	3.806861	58.700731
129	12900	518	3.466748	127.456863
129	12900	531	3.859195	63.456931
129	12900	542	3.569899	62.232886
130	13000	487	4.219781	61.869859
130	13000	494	4.854982	93.635310
130	13000	499	3.326618	140.811919
130	13000	507	4.419615	54.301512
130	13000	508	4.823595	57.731293
130	13000	510	3.426102	67.998007
130	13000	518	3.850806	156.919620
130	13000	531	4.226122	73.371861
130	13000	542	3.560482	73.812410
131	13100	487	4.191208	35.770683
131	13100	494	3.799366	56.585359
131	13100	499	3.611506	131.132639
131	13100	507	4.748047	59.205174
131	13100	508	4.876756	87.998388
131	13100	510	3.501532	66.005367
131	13100	518	4.039559	164.023618
131	13100	531	4.635033	60.403934
131	13100	542	3.516583	106.920480
132	13200	487	4.241596	70.403713
132	13200	494	3.949812	56.320781
132	13200	499	3.492229	90.269676
132	13200	507	4.713443	63.531195
132	13200	508	4.485685	135.813500
132	13200	510	4.419305	78.013929
132	13200	518	3.680005	126.227648
132	13200	531	4.304830	60.102515
132	13200	542	3.777576	148.544479
133	13300	487	4.721916	86.612786
133	13300	494	4.138329	79.621822
133	13300	499	3.435439	115.368413
133	13300	507	4.732176	119.779661
133	13300	508	4.030467	59.010306
133	13300	510	5.052149	82.816892
133	13300	518	2.839413	94.653907
133	13300	531	3.529201	75.389372
133	13300	542	4.425156	149.970154
134	13400	487	4.859280	55.661530
134	13400	494	3.860900	49.093450
134	13400	499	3.058271	87.238085
134	13400	507	4.383353	81.182793
134	13400	508	4.244352	125.278081
134	13400	510	4.930585	100.436209
134	13400	518	3.107349	120.568264
134	13400	531	3.852063	57.109533
134	13400	542	4.456121	117.725287
135	13500	487	4.252550	28.647398
135	13500	494	4.052574	59.969896
135	13500	499	2.741567	75.264826
135	13500	507	3.846334	66.266416
135	13500	508	3.936944	76.773538
135	13500	510	5.025268	103.953892
135	13500	518	3.347718	116.374901
135	13500	531	3.892178	89.932204
135	13500	542	4.419342	114.957735
136	13600	487	3.780282	57.602503
136	13600	494	4.040244	56.258517
136	13600	499	3.160200	35.387102
136	13600	507	3.990081	75.401610
136	13600	508	3.995374	121.552933
136	13600	518	3.164581	101.409654
136	13600	531	4.030271	59.817320
136	13600	542	4.093169	138.457593
137	13700	487	3.941029	57.216945
137	13700	494	4.221141	117.199968
137	13700	499	3.518009	49.965365
137	13700	507	3.919813	56.775077
137	13700	508	4.041245	86.345340
137	13700	518	2.989971	104.509936
137	13700	531	3.545480	44.895410
137	13700	542	3.808913	146.534145
138	13800	487	4.022701	75.597715
138	13800	494	4.312530	79.949477
138	13800	499	2.906842	62.126366
138	13800	507	4.184591	85.226772
138	13800	508	3.689352	88.278606
138	13800	518	3.272381	123.663843
138	13800	531	3.644833	44.972834
138	13800	542	3.619588	109.167969
139	13900	487	3.817048	63.204405
139	13900	494	4.405579	90.214441
139	13900	499	3.156705	25.999331
139	13900	507	4.021988	88.907434
139	13900	508	3.768162	72.648342
139	13900	518	3.385900	112.057867
139	13900	531	3.872677	57.646834
139	13900	542	3.712184	151.687496
140	14000	487	4.174858	57.150522
140	14000	494	3.916670	93.606715
140	14000	499	3.251199	67.286490
140	14000	507	4.136837	85.746064
140	14000	508	3.369585	83.198730
140	14000	518	3.368402	117.970267
140	14000	531	4.078220	86.352649
140	14000	542	3.873635	114.342399
141	14100	487	4.049913	67.585248
141	14100	494	4.191889	96.189354
141	14100	499	3.021222	26.491794
141	14100	507	4.321830	93.249898
141	14100	508	3.928876	100.679344
141	14100	518	3.315723	101.654836
141	14100	531	3.719917	60.929438
141	14100	542	3.767434	144.653742
142	14200	487	3.946084	62.095540
142	14200	494	4.039690	72.937151
142	14200	499	2.691423	29.071614
142	14200	507	3.788601	67.563973
142	14200	508	4.065764	121.856248
142	14200	510	5.127325	67.861266
142	14200	518	3.565047	95.018578
142	14200	531	3.858828	68.235141
142	14200	542	4.040374	150.066734
143	14300	487	4.071654	55.236238
143	14300	494	4.046151	79.205007
143	14300	499	3.227399	51.122379
143	14300	507	4.154463	94.398420
143	14300	508	3.939906	123.443334
143	14300	518	3.028177	64.074929
143	14300	531	4.024773	85.457104
143	14300	542	3.908328	129.339557
144	14400	487	4.122474	35.243012
144	14400	494	3.972125	75.723415
144	14400	499	3.237893	76.372659
144	14400	507	4.265497	66.591055
144	14400	508	4.186667	105.195332
144	14400	518	3.041833	114.633924
144	14400	531	3.931399	76.398781
144	14400	542	3.643472	155.565029
145	14500	487	3.934345	60.377910
145	14500	494	3.979702	94.733563
145	14500	499	3.095219	57.415880
145	14500	507	4.371579	123.248358
145	14500	508	3.752874	73.090917
145	14500	518	2.954998	121.455755
145	14500	531	3.705400	67.246346
145	14500	542	3.886118	140.972658
146	14600	487	3.976514	61.278511
146	14600	494	4.204556	81.249199
146	14600	499	2.814795	59.986587
146	14600	507	4.070918	106.808977
146	14600	508	3.805526	84.281042
146	14600	518	3.144578	124.944510
146	14600	531	3.481393	48.978245
146	14600	542	4.295679	151.257926
147	14700	487	4.078717	39.081884
147	14700	494	3.895836	79.426908
147	14700	499	2.885624	75.734406
147	14700	507	4.370879	126.607864
147	14700	508	4.148709	84.430465
147	14700	518	2.967934	88.010968
147	14700	531	3.856031	60.929300
147	14700	542	3.799904	151.797424
148	14800	487	4.713219	67.036618
148	14800	494	3.974824	126.135435
148	14800	499	3.007111	34.240681
148	14800	507	4.061092	122.797751
148	14800	508	4.084003	88.889577
148	14800	518	3.054129	106.025525
148	14800	531	3.896840	71.878245
148	14800	542	3.748348	146.904831
149	14900	487	5.117377	32.172730
149	14900	494	4.008328	124.694061
149	14900	499	2.843457	68.356819
149	14900	507	4.335204	100.282387
149	14900	508	3.860661	105.451915
149	14900	510	4.739628	63.911266
149	14900	518	3.485736	130.535045
149	14900	531	3.949534	56.586067
149	14900	542	4.010362	134.643625
150	15000	494	4.300509	107.612291
150	15000	499	3.089511	64.880478
150	15000	507	3.996724	73.287140
150	15000	508	3.692184	102.622920
150	15000	510	4.713035	67.592600
150	15000	518	3.567914	117.377325
150	15000	531	3.398469	53.904527
150	15000	542	4.022269	135.842760
151	15100	494	4.091855	79.437037
151	15100	499	3.073895	81.556926
151	15100	507	4.576969	52.158749
151	15100	508	4.214488	94.948586
151	15100	510	4.410750	72.328275
151	15100	518	3.466595	101.585174
151	15100	531	4.207803	51.192552
151	15100	542	3.826012	135.563207
152	15200	487	5.206195	78.905834
152	15200	494	4.121885	35.336313
152	15200	499	3.577136	113.274054
152	15200	507	4.049543	96.950910
152	15200	508	4.186942	86.980522
152	15200	510	4.021048	67.570997
152	15200	518	3.458373	114.725364
152	15200	531	4.259800	81.555112
152	15200	542	3.641458	117.895368
153	15300	487	5.156177	51.243097
153	15300	494	4.081050	65.825896
153	15300	499	3.525509	99.209830
153	15300	507	4.503639	88.688163
153	15300	508	3.788747	66.905117
153	15300	510	4.083944	60.241743
153	15300	518	3.605062	132.316094
153	15300	531	4.247001	80.315267
153	15300	542	3.267748	82.748219
154	15400	487	5.185298	56.574730
154	15400	494	3.974429	38.470118
154	15400	499	3.295884	125.445925
154	15400	507	4.860838	100.044066
154	15400	508	3.594068	81.777141
154	15400	510	4.277080	71.995552
154	15400	518	4.536248	150.446250
154	15400	531	4.206711	66.204924
154	15400	542	2.974261	76.652714
155	15500	487	5.160158	68.436211
155	15500	494	4.452930	40.328092
155	15500	499	4.042554	130.278844
155	15500	507	4.623776	112.831098
155	15500	508	3.427363	67.608781
155	15500	510	4.580153	81.680896
155	15500	518	4.076072	156.404658
155	15500	531	4.020839	106.162017
155	15500	542	3.030343	88.789780
156	15600	487	4.959677	36.465187
156	15600	494	4.350309	30.765581
156	15600	499	4.057438	111.695925
156	15600	507	4.284152	101.759958
156	15600	508	2.812394	67.704729
156	15600	510	4.247669	82.250411
156	15600	518	3.959584	152.569696
156	15600	531	4.323094	92.250144
156	15600	542	3.405555	78.945236
157	15700	487	4.750825	63.849133
157	15700	494	4.414248	48.402630
157	15700	499	3.948490	106.711131
157	15700	507	4.164944	92.773838
157	15700	508	2.917245	50.790526
157	15700	510	4.051814	65.832149
157	15700	518	4.265527	168.139444
157	15700	531	4.184861	71.923630
157	15700	542	2.680092	71.113766
158	15800	487	4.675323	47.993027
158	15800	494	4.460910	34.786195
158	15800	499	4.181792	91.603380
158	15800	507	3.615099	63.921535
158	15800	508	2.757035	48.077260
158	15800	510	4.428578	79.427904
158	15800	518	4.343156	174.155448
158	15800	531	4.195506	95.240404
158	15800	542	2.967163	79.074919
159	15900	487	4.132213	42.731931
159	15900	494	4.115984	39.777681
159	15900	499	4.497684	93.112440
159	15900	507	4.503527	93.673061
159	15900	508	2.968319	30.206379
159	15900	510	4.057089	85.683532
159	15900	518	4.363206	145.737181
159	15900	531	4.234591	65.392678
159	15900	542	2.835811	90.032743
160	16000	487	4.054484	38.421257
160	16000	494	4.242365	53.707029
160	16000	499	4.518772	129.375353
160	16000	507	4.424986	96.288369
160	16000	508	3.160689	46.274609
160	16000	510	4.173599	82.964267
160	16000	518	4.289961	159.137909
160	16000	531	4.286232	75.900065
160	16000	542	2.960926	75.513453
161	16100	487	4.114773	57.690357
161	16100	494	4.418387	68.126746
161	16100	499	4.567874	134.191611
161	16100	507	4.045371	98.699838
161	16100	508	3.581856	57.780793
161	16100	510	4.779770	111.345477
161	16100	518	3.911103	141.625692
161	16100	531	3.997923	85.138471
161	16100	542	3.068728	88.051859
162	16200	487	3.721724	41.925326
162	16200	494	4.335988	70.739880
162	16200	499	4.461697	107.798681
162	16200	507	4.064879	72.090952
162	16200	508	3.563811	78.041616
162	16200	510	4.740361	71.278421
162	16200	518	3.822925	135.438400
162	16200	531	4.380888	85.836233
162	16200	542	3.160487	107.851419
163	16300	487	3.929220	31.520844
163	16300	494	4.389857	75.224726
163	16300	499	3.808793	41.259807
163	16300	507	4.217898	110.939464
163	16300	508	3.105425	84.095271
163	16300	510	4.543811	64.561454
163	16300	518	4.376314	155.833782
163	16300	531	4.349020	83.538654
163	16300	542	3.718427	122.345874
164	16400	487	3.642116	37.234710
164	16400	494	4.406126	41.303292
164	16400	499	3.723675	43.654357
164	16400	507	3.844383	102.102763
164	16400	508	3.399063	71.257520
164	16400	510	4.281547	73.930695
164	16400	518	4.244021	153.054251
164	16400	531	4.492460	93.339394
164	16400	542	3.487332	95.584578
165	16500	487	3.537796	39.758848
165	16500	494	4.429991	52.550465
165	16500	499	3.907069	70.609628
165	16500	507	4.077051	123.732726
165	16500	508	3.732475	83.866420
165	16500	510	4.251894	91.871838
165	16500	518	4.239521	152.984472
165	16500	531	4.434417	91.056918
165	16500	542	3.988319	136.418857
